"","org_id.x","org_name.x","org_abbr.x","relation.x","org_id.y","org_name.y","org_abbr.y","relation.y","fr_id","fr_name","fr_abbr","fr_subjects"
"13",2305,"Pensoft Publishers","Pensoft","maintains",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"14",2305,"Pensoft Publishers","Pensoft","maintains",3132,"University of Tartu, Estonia","TU","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"15",2305,"Pensoft Publishers","Pensoft","maintains",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"16",2305,"Pensoft Publishers","Pensoft","maintains",1717,"LifeWatch ERIC","LifeW","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"17",2305,"Pensoft Publishers","Pensoft","maintains",3380,"Consortium of European Taxonomic Facilities","CETAF","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"18",2305,"Pensoft Publishers","Pensoft","maintains",3379,"Meise Botanic Garden","MBG","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"19",2305,"Pensoft Publishers","Pensoft","maintains",302,"Botanic Garden and Botanical Museum Berlin-Dahlem","BGBM","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"20",2305,"Pensoft Publishers","Pensoft","maintains",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"21",2305,"Pensoft Publishers","Pensoft","maintains",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"22",2305,"Pensoft Publishers","Pensoft","maintains",3385,"Stichting TDWG Europe","TDWG","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"23",2305,"Pensoft Publishers","Pensoft","collaborates_on",3441,"Arcadia","Arcad","funds",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"24",2305,"Pensoft Publishers","Pensoft","collaborates_on",3378,"Plazi","Plazi","maintains",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"25",2305,"Pensoft Publishers","Pensoft","collaborates_on",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"26",3195,"Vizzuality","Vizzu","maintains",2093,"Natural History Museum","Natur","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"31",3195,"Vizzuality","Vizzu","maintains",860,"Encyclopedia of Life","Encyc","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"41",3195,"Vizzuality","Vizzu","maintains",892,"EU FP7 ViBRANT","EUFP7","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"51",3195,"Vizzuality","Vizzu","maintains",2461,"Royal Botanic Gardens, Kew","Royal","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"61",3195,"Vizzuality","Vizzu","maintains",2745,"The Biodiversity Heritage Library","TheBi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"71",3195,"Vizzuality","Vizzu","maintains",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"8",3195,"Vizzuality","Vizzu","maintains",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"110",2093,"Natural History Museum","Natur","maintains",3195,"Vizzuality","Vizzu","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"32",2093,"Natural History Museum","Natur","maintains",860,"Encyclopedia of Life","Encyc","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"42",2093,"Natural History Museum","Natur","maintains",892,"EU FP7 ViBRANT","EUFP7","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"52",2093,"Natural History Museum","Natur","maintains",2461,"Royal Botanic Gardens, Kew","Royal","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"62",2093,"Natural History Museum","Natur","maintains",2745,"The Biodiversity Heritage Library","TheBi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"72",2093,"Natural History Museum","Natur","maintains",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"81",2093,"Natural History Museum","Natur","maintains",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"112",860,"Encyclopedia of Life","Encyc","maintains",3195,"Vizzuality","Vizzu","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"28",860,"Encyclopedia of Life","Encyc","maintains",2093,"Natural History Museum","Natur","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"43",860,"Encyclopedia of Life","Encyc","maintains",892,"EU FP7 ViBRANT","EUFP7","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"53",860,"Encyclopedia of Life","Encyc","maintains",2461,"Royal Botanic Gardens, Kew","Royal","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"63",860,"Encyclopedia of Life","Encyc","maintains",2745,"The Biodiversity Heritage Library","TheBi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"73",860,"Encyclopedia of Life","Encyc","maintains",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"82",860,"Encyclopedia of Life","Encyc","maintains",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"113",892,"EU FP7 ViBRANT","EUFP7","funds",3195,"Vizzuality","Vizzu","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"29",892,"EU FP7 ViBRANT","EUFP7","funds",2093,"Natural History Museum","Natur","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"34",892,"EU FP7 ViBRANT","EUFP7","funds",860,"Encyclopedia of Life","Encyc","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"54",892,"EU FP7 ViBRANT","EUFP7","funds",2461,"Royal Botanic Gardens, Kew","Royal","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"64",892,"EU FP7 ViBRANT","EUFP7","funds",2745,"The Biodiversity Heritage Library","TheBi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"74",892,"EU FP7 ViBRANT","EUFP7","funds",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"83",892,"EU FP7 ViBRANT","EUFP7","funds",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"210",2461,"Royal Botanic Gardens, Kew","Royal","maintains",1217,"Harvard University Herbaria & Libraries, Cambridge, MA, USA","Harva","maintains",2885,"International Plant Names Index","IPNI","Botany| Taxonomy"
"35",2461,"Royal Botanic Gardens, Kew","Royal","maintains",144,"Australian National Herbarium","Austr","maintains",2885,"International Plant Names Index","IPNI","Botany| Taxonomy"
"115",2461,"Royal Botanic Gardens, Kew","Royal","funds",3195,"Vizzuality","Vizzu","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"211",2461,"Royal Botanic Gardens, Kew","Royal","funds",2093,"Natural History Museum","Natur","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"36",2461,"Royal Botanic Gardens, Kew","Royal","funds",860,"Encyclopedia of Life","Encyc","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"45",2461,"Royal Botanic Gardens, Kew","Royal","funds",892,"EU FP7 ViBRANT","EUFP7","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"65",2461,"Royal Botanic Gardens, Kew","Royal","funds",2745,"The Biodiversity Heritage Library","TheBi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"75",2461,"Royal Botanic Gardens, Kew","Royal","funds",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"84",2461,"Royal Botanic Gardens, Kew","Royal","funds",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"117",2461,"Royal Botanic Gardens, Kew","Royal","maintains",168,"Barcelona University, Barcelona, Spain","Barce","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"212",2461,"Royal Botanic Gardens, Kew","Royal","maintains",1615,"Juan de la Cierva, Madrid, Spain","Juand","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"37",2461,"Royal Botanic Gardens, Kew","Royal","maintains",2832,"The Spanish government","TheSp","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"46",2461,"Royal Botanic Gardens, Kew","Royal","maintains",2823,"The Research Council of Norway","TheRe","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"56",2461,"Royal Botanic Gardens, Kew","Royal","maintains",1193,"Government of Catalonia, Spain","Gover","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"66",2461,"Royal Botanic Gardens, Kew","Royal","maintains",2971,"Universitat Autònoma de Barcelona","Unive","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"76",2461,"Royal Botanic Gardens, Kew","Royal","maintains",1853,"Ministerio de Educacion, Cultura y Deporte, Madrid, Spain","Minis","funds",2141,"Plant DNA C-values database","Plant C-Values","Life Science"
"119",2745,"The Biodiversity Heritage Library","TheBi","maintains",3195,"Vizzuality","Vizzu","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"213",2745,"The Biodiversity Heritage Library","TheBi","maintains",2093,"Natural History Museum","Natur","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"38",2745,"The Biodiversity Heritage Library","TheBi","maintains",860,"Encyclopedia of Life","Encyc","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"47",2745,"The Biodiversity Heritage Library","TheBi","maintains",892,"EU FP7 ViBRANT","EUFP7","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"57",2745,"The Biodiversity Heritage Library","TheBi","maintains",2461,"Royal Botanic Gardens, Kew","Royal","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"77",2745,"The Biodiversity Heritage Library","TheBi","maintains",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"86",2745,"The Biodiversity Heritage Library","TheBi","maintains",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"120",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",3195,"Vizzuality","Vizzu","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"214",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2093,"Natural History Museum","Natur","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"39",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",860,"Encyclopedia of Life","Encyc","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"48",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",892,"EU FP7 ViBRANT","EUFP7","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"58",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2461,"Royal Botanic Gardens, Kew","Royal","funds",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"68",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2745,"The Biodiversity Heritage Library","TheBi","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"87",281,"Biodiversity Virtual e-Laboratory, Seventh Framework Programme","Biodi","maintains",2305,"Pensoft Publishers","Pensoft","maintains",2227,"Scratchpads","Scratchpads","Biodiversity| Natural History"
"215",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",1390,"Institute for Particle Physics Phenomenology, Durham University","Insti","maintains",2497,"High Energy Physics Data Repository","HEPData","Chemistry| Particles, Nuclei and Fields| Physics"
"310",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",2519,"Science and Technology Facilities Council","Scien","funds",2497,"High Energy Physics Data Repository","HEPData","Chemistry| Particles, Nuclei and Fields| Physics"
"122",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",2252,"OpenAIRE","OpenA","maintains",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"216",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",915,"European Commission","Europ","funds",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"59",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","funds",2252,"OpenAIRE","OpenA","maintains",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"69",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","funds",915,"European Commission","Europ","funds",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"124",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"218",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2684,"Swiss National Science Foundation","Swiss","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"313",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"411",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2712,"TDWG Consortium","TDWGC","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"511",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"711",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1325,"India Alliance DBT Wellcome","India","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"810",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1812,"Medical Research Council","Medic","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"91",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1908,"MS Society","MSSoc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"101",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3259,"Worldwide Cancer Research","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"1110",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"125",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"131",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",368,"Cancer Research UK Manchester Institute","Cance","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"141",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2766,"The Dunhill Medical Trust","TheDu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"151",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2727,"Telethon Foundation","Telet","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"161",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",287,"Blood Cancer UK","Blood","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"171",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",503,"Chief Scientist Office","Chief","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"181",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1899,"Motor Neuron Disease Association","Motor","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"191",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2373,"Prostate Cancer UK","Prost","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"201",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",154,"Austrian Science Fund (FWF), Austria","FWF","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"219",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",21,"Action on Hearing Loss","Actio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"221",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2741,"The Academy of Medical Sciences","TheAc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"231",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2290,"Parkinson's Disease UK","Parki","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"241",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",307,"Breast Cancer Now","Breas","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"251",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",115,"Arthritis Research UK","Arthr","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"261",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1975,"National Centre for the Replacement, Refinement and Reduction of Animals in Research (NC3Rs), London, UK","NC3Rs","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"271",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3252,"World Health Organization","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"281",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2003,"National Institute for Health Research","Natio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"291",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1924,"Myrovlytis Trust","Myrov","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"30",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",757,"Diabetes UK","Diabe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"314",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2747,"The British Heart Foundation","TheBr","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"321",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2772,"The European Research Council","TheEu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"331",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",67,"Alzheimers Society","Alzhe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"341",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2854,"The Wellcome Trust","TheWe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"351",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",278,"Biotechnology and Biological Sciences Research Council","Biote","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"361",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1752,"Marie Curie","Marie","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"126",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",3441,"Arcadia","Arcad","funds",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"220",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",3378,"Plazi","Plazi","maintains",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"412",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",2305,"Pensoft Publishers","Pensoft","collaborates_on",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"222",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3378,"Plazi","Plazi","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"316",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2305,"Pensoft Publishers","Pensoft","maintains",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"413",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2094,"Naturalis Biodiversity Center","Naturalis","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"512",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"612",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3132,"University of Tartu, Estonia","TU","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"712",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
