"","organisation_name.x","organisation_id.x","organisation_abbr.x","organisation_name.y","organisation_id.y","organisation_abbr.y"
"23","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Medical Research Council",1812,"MRC"
"25","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Swiss National Science Foundation",2684,"SNSF"
"26","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Species 2000 Secretariat, Naturalis Biodiversity Center",2614,"Sp2000"
"27","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","TDWG Consortium",2712,"TC"
"29","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European Organisation for Nuclear Research (CERN), Geneva, Switzerland",947,"CERN"
"30","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","India Alliance DBT Wellcome",1325,"IADW"
"32","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","MS Society",1908,"MS"
"33","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Worldwide Cancer Research",3259,"WCR"
"34","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Global Biodiversity Information Facility",1166,"GBIF"
"35","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Cancer Research UK Manchester Institute",368,"CRUMI"
"36","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Dunhill Medical Trust",2766,"TDMT"
"37","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Telethon Foundation",2727,"TF"
"38","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Blood Cancer UK",287,"BCU"
"39","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Chief Scientist Office",503,"CSO"
"40","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Motor Neuron Disease Association",1899,"MNDA"
"41","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Prostate Cancer UK",2373,"PCU"
"42","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Austrian Science Fund (FWF), Austria",154,"FWF"
"43","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Action on Hearing Loss",21,"AOHL"
"44","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Academy of Medical Sciences",2741,"TAOMS"
"45","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Parkinson's Disease UK",2290,"PDU"
"46","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Breast Cancer Now",307,"BCN"
"47","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Arthritis Research UK",115,"ARU"
"48","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Centre for the Replacement, Refinement and Reduction of Animals in Research (NC3Rs), London, UK",1975,"NC3Rs"
"49","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","World Health Organization",3252,"WHO"
"50","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Institute for Health Research",2003,"NIFHR"
"51","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Myrovlytis Trust",1924,"MT"
"52","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Diabetes UK",757,"DU"
"53","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The British Heart Foundation",2747,"TBHF"
"54","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The European Research Council",2772,"TERC"
"55","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Alzheimers Society",67,"AS"
"58","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Marie Curie",1752,"MC"
"62","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","International Union of Biochemistry and Molecular Biology",1533,"IUOBAMB"
"78","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","ELIXIR Czech Republic",840,"ECR"
"80","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Institute of Structural and Molecular Biology, University College London, London, UK",1438,"IOSAMBUCLLU"
"82","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Multimodal and Functional Imaging Laboratory, Central European Institute of Technology (CEITEC), Brno, Czech Republic",1912,"CEITEC"
"84","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Chinese Governement Scholarship",2267,"CGS"
"91","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Systems Microscopy Network of Excellence, European Union",2697,"SMNOEEU"
"93","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","EU FP7 BioMedBridges",888,"EFB"
"95","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Baylor College of Medicine",178,"BCOM"
"96","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Institute for Systems Biology",1396,"IFSB"
"97","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Institute of Systems, Molecular and Integrative Biology, University of Liverpool",1420,"IOSMAIBUOL"
"98","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","HUPO-PSI initiative; Proteomics informatics working group",1290,"HPIPIWG"
"99","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Ghent University",1152,"GU"
"100","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Department of Epidemiology and Biostatistics, University of Texas Health Science Center at San Antonio",707,"DOEABUOTHSCASA"
"101","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","New York University Grossman School of Medicine",2154,"NYUGSOM"
"103","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","GEN2PHEN",1098,"G"
"104","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","EMERALD Publishing Limited, Bingley, UK",854,"EPLBU"
"106","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European Commission",915,"EC"
"107","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Euro-BioImaging",3330,"EB"
"109","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Dundee, Scotland, UK",3049,"UODSU"
"110","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","EOSC-Life",873,"EL"
"113","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Institute of General Medical Sciences",2018,"NIOGMS"
"117","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Center for Research Resources, National Institutes of Health",1970,"NCFRRNIOH"
"119","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Unilever Centre for Molecular Science Informatics, Department of Chemistry, University of Cambridge Lensfield Road, Cambridge, CB2 1EW, UK",2914,"UCFMSIDOCUOCLRCCU"
"121","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Thermoplastic Hydrogen tanks Optimised and Recyclable Project, Horizon 2020",2858,"THTOARPH"
"125","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","FAIRplus",993,"F"
"126","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","NIH Common Fund, USA",2161,"NCFU"
"127","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The CORBEL Project",2761,"TCP"
"128","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Freya Project, European Union",1062,"FPEU"
"129","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","ELIXIR-UK",843,"EU"
"130","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","HLA Informatics Group, Anthony Nolan Research Institute, London, UK",1254,"HIGANRILU"
"132","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Fifth Framework Infrastructures program, European Commission",2776,"TFFIPEC"
"133","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Library of Medicine",2045,"NLOM"
"134","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","SBML Community",2498,"SC"
"138","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","BBSRC Babraham Institute, Cambridge, UK",183,"BBICU"
"139","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Innovative Medicines Initiative, Europe",1358,"IMIE"
"143","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","wwPDB",3263,"W"
"144","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Engineering and Physical Sciences Research Council (EPSRC), UK",862,"EPSRC"
"146","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Midwest Center for Structural Genomics, USA",1836,"MCFSGU"
"148","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Office of Biological and Environmental Research",2943,"OOBAER"
"149","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Oxford Nanopore Technologies, Oxford, UK",2282,"ONTOU"
"150","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","UK Biotechnology and Biological Sciences Research Council - RNA Central",2894,"UBABSRCRC"
"154","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Gordon and Betty Moore Foundation, USA",2782,"TGABMFU"
"155","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Horizon 2020 Programme of the European Union - EMBRIC",1262,"HPOTEUE"
"156","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Horizon 2020 Programme of the European Union - ENVRI+",1263,"HPOTEUE"
"157","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","UK Biotechnology and Biological Sciences Research Council - Metagenomics Portal",2892,"UBABSRCMP"
"158","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Horizon 2020 Programme of the European Union - COMPARE",1261,"HPOTEUC"
"159","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Horizon 2020 Programme of the European Union - EXCELERATE",1264,"HPOTEUE"
"161","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European Patent Office",949,"EPO"
"172","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Science Foundation",2071,"NSF"
"178","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European Commission CORDIS FP5",916,"ECCF"
"180","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Institute for Biological Standards and Control (NIBSC), Potters Bar, UK",2001,"NIBSC"
"181","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Anthony Nolan Research Institute, London, UK",100,"ANRILU"
"185","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Cambridge",352,"UOC"
"187","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Stanford University School of Medicine, CA, USA",2625,"SUSOMCU"
"189","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Minnesota, Minneapolis, MN 55455, USA",3097,"UOMMMU"
"191","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Pirbright Institute, Woking, UK",2819,"TPIWU"
"201","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Institute of Allergy and Infectious Diseases, National Institutes of Health",2009,"NIOAAIDNIOH"
"204","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","MRC Laboratory of Molecular Biology (LMB), Cambridge, UK",1904,"LMB"
"207","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Comparative Genomics Group",571,"CGG"
"208","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Ministerio de Asuntos Economicos y Transformacion Digital",1852,"MDAETD"
"210","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Spanish Instituto de Salud Carlos III Instituto Nacional de Bioinformatica",2608,"SIDSCIINDB"
"212","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Centro de Excelencia Severo Ochoa",479,"CDESO"
"213","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Ontario Institute For Cancer Research",2246,"OIFCR"
"215","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","New York University Langone Medical Center",2155,"NYULMC"
"216","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Oregon Health & Science University",2270,"OHSU"
"217","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Delaware, USA",3047,"UODU"
"220","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Georgetown University Medical Center , Georgetown University, Washington DC, USA",1129,"GUMCGUWDU"
"222","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Manchester Center for Integrative Systems Biology, Manchester, UK",1749,"MCFISBMU"
"224","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Manchester, UK",3086,"UOMU"
"225","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","IMPACT Europe",1318,"IE"
"227","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European FP7 EMBRACE project",933,"EFEP"
"228","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Research Collaboratory for Structural Bioinformatics",2423,"RCFSB"
"231","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Instruct-ERIC",3342,"IE"
"232","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Protein Data Bank in Europe, European Bioinformatics Institute (EMBL-EBI) European Molecular Biology Laboratory",2374,"EMBL-EBI"
"234","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","UK Science & Innovation Network in Japan",2899,"USINIJ"
"238","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Center for Protein Sciences, Beijing",1968,"NCFPSB"
"239","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Washington, USA",3150,"UOWU"
"242","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of California San Diego",3033,"UOCSD"
"243","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Institute of Biomedical Imaging and Bioengineering",2011,"NIOBIAB"
"245","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Russian Foundation for Basic Research",2474,"RFFBR"
"249","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","InnovateUK",1353,"I"
"251","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Genetic European Variation in Disease (GEUVADIS)",1104,"GEUVADIS"
"254","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Principe Felipe Research Centre Computational Genomics Department",2358,"PFRCCGD"
"258","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Bill and Melinda Gates Foundation",217,"BAMGF"
"273","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Cancer Institute, National Institutes of Health",1954,"NCINIOH"
"275","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Jackson Laboratory",2792,"TJL"
"294","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Health Data Research UK",1222,"HDRU"
"295","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Baker Heart and Diabetes Institute",161,"BHADI"
"300","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Infrafrontier Research Infrastructure, Infrafrontier",1347,"IRII"
"301","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Science Foundation Ireland",2520,"SFI"
"304","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Conway Institute of Biomolecular and Biomedical Research, University College Dublin, Belfield, Ireland",608,"CIOBABRUCDBI"
"311","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Functional Annotation of Animal Genomes (FAANG) Administrators",1069,"FAANG"
"316","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Large Scale Genomics Work Streams, Global Alliance for Genomics and Health (GA4GH)",1688,"GA4GH"
"319","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Center for Biotechnology Information",1960,"NCFBI"
"320","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Institute of Genetics (NIG), Shizuoka, Japan",2019,"NIG"
"329","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Harvard University, Cambridge, MA, USA",1216,"HUCMU"
"331","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Massachusetts Medical School, USA",3089,"UOMMSU"
"332","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Stanford University, CA, USA",2623,"SUCU"
"333","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","RIKEN Center for Biosystems Dynamics Research",2443,"RCFBDR"
"334","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Janssen, Belgium",1584,"JB"
"335","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Leuven (KU Leuven), Leuven, Belgium",3080,"KU Leuven"
"336","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Instituto Gulbenkian de Ciencia",1450,"IGDC"
"337","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Diamond Light Source, Harwell Science and Innovation Campus, Harwell, UK",758,"DLSHSAICHU"
"338","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Chan Zuckerberg Initiative, Redwood City, CA, USA",492,"CZIRCCU"
"341","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Leiden University Medical Center (LUMC), Leiden, The Netherlands",1705,"LUMC"
"342","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Turku BioImaging, University of Turku and Åbo Akademi University, Turku, Finland",2879,"TBUOTABAUTF"
"345","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","King's College London, London, United Kingdom",1638,"KCLLUK"
"346","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Francis Crick Institute, London, UK",1046,"FCILU"
"347","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","SPT Labtech Ltd, Melbourn, UK",2618,"SLLMU"
"348","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Cell Biology and Biophysics Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany",394,"EMBL"
"349","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Carl Zeiss Microscopy GmbH, Jena, Germany",375,"CZMGJG"
"350","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Université de Nantes, CNRS, INSERM, l’institut du thorax, Nantes, France",2986,"UDNCIIDTNF"
"351","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","National Physical Laboratory, Teddington, UK",2061,"NPLTU"
"352","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","German BioImaging e.V., University of Konstanz, Konstanz, Germany",1133,"GBUOKKG"
"353","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Bristol, UK",3023,"UOBU"
"355","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","GlaxoSmithKline (United Kingdom)",403,"United Kingdom"
"357","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","HUPO-PSI initiative: Molecular Interactions Working Group",1289,"HPIMIWG"
"363","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Human Proteome Organisation, Vancouver, BC, Canada",1282,"HPOVBC"
"366","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Proteomics Standards Initiative (PSI) - Human Proteomics Organisation (HUPO)",2380,"HUPO"
"371","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European Union, Serving Life-science Information for the Next Generation (SLING)",966,"SLING"
"383","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Faculty of Biology, Medicine and Health, University of Manchester",2517,"FOBMAHUOM"
"385","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","SWO administrators",2691,"SA"
"387","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Jisc, Bristol, UK",1600,"JBU"
"388","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Oxford e-Research Centre, Department of Engineering Science, University of Oxford, Oxford, UK",2281,"ORCDOESUOOOU"
"392","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","International Council for the Exploration of the Sea",1483,"ICFTEOTS"
"393","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Flanders Marine Institute",2777,"TFMI"
"394","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","French Research Institute for Exploitation of the Sea",1061,"FRIFEOTS"
"396","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Oxford",3112,"UOO"
"397","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Max Planck Institute for Marine Microbiology (MPIMM), Bremen, Germany",1787,"MPIMM"
"399","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Marine and Ocean Data Management (MARIS), Voorburg, The Netherlands",1757,"MARIS"
"400","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Departement de Biologie (IBENS), Ecole Normale Superieure, Paris, France",663,"IBENS"
"401","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Center for Marine Environmental Sciences (MARUM), University of Bremen, Bremen, Germany",427,"MARUM"
"402","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Semanticly Ltd",2542,"SL"
"403","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","City, University of London",529,"CUOL"
"404","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Oregon State University",2271,"OSU"
"407","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","The Monarch Initiative",2804,"TMI"
"408","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Berkeley BOP (BBOP), Lawrence Berkeley National Labs (LBNL), Berkeley, CA, USA",202,"LBNL"
"409","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Universit d'Aix-Marseille, Marseille, France",2980,"UAMMF"
"410","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Enveda Therapeutics",863,"ET"
"412","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Heidelberg, Germany",3062,"UOHG"
"413","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Southern California",3125,"UOSC"
"415","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Calabria",3026,"UOC"
"416","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Bioinformatics and Computational Biology Unit, Molecular Genetics Laboratory, University of Rome Tor Vergata",679,"BACBUMGLUORTV"
"418","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Department of Medicine, University of California San Diego",725,"DOMUOCSD"
"419","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","NTNU - Norwegian University of Science and Technology",2200,"NNUOSAT"
"422","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","RWTH Aachen",2477,"RA"
"425","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Barcelona Supercomputing Center (BSC), Barcelona, Spain",167,"BSC"
"426","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","ELIXIR Norway",846,"EN"
"441","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","European Union (EU)",960,"EU"
"449","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","International Nucleotide Sequence Database Collaboration (INSDC)",1504,"INSDC"
"450","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Bioinformation and DDBJ Center",252,"BADC"
"460","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Centre for Therapeutic Target Validation, Cambridge, UK",471,"CFTTVCU"
"462","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","EU-ToxRisk",970,"ET"
"466","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","ReCoDID",3376,"R"
"468","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","ELIXIR Europe",841,"EE"
"472","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Plazi",3378,"Plazi"
"473","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Pensoft Publishers",2305,"Pensoft"
"474","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Naturalis Biodiversity Center",2094,"Naturalis"
"476","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","University of Tartu, Estonia",3132,"TU"
"478","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","LifeWatch ERIC",1717,"LE"
"479","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Consortium of European Taxonomic Facilities",3380,"COETF"
"480","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Meise Botanic Garden",3379,"MBG"
"481","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Botanic Garden and Botanical Museum Berlin-Dahlem",302,"BGABMBD"
"484","European Bioinformatics Institute, Wellcome Genome Campus",908,"EBIWGC","Stichting TDWG Europe",3385,"TDWG"
