"","org_id.x","org_name.x","org_abbr.x","relation.x","org_id.y","org_name.y","org_abbr.y","relation.y","fr_id","fr_name","fr_abbr","fr_subjects"
"24",2682,"Swiss Institute of Bioinformatics","SIB","maintains",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"25",2682,"Swiss Institute of Bioinformatics","SIB","maintains",725,"Department of Medicine, University of California San Diego","Depar","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"26",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2200,"NTNU - Norwegian University of Science and Technology","NTNUN","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"27",2682,"Swiss Institute of Bioinformatics","SIB","maintains",663,"Departement de Biologie (IBENS), Ecole Normale Superieure, Paris, France","IBENS","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"28",2682,"Swiss Institute of Bioinformatics","SIB","maintains",202,"Berkeley BOP (BBOP), Lawrence Berkeley National Labs (LBNL), Berkeley, CA, USA","LBNL","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"29",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2477,"RWTH Aachen","RWTHA","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"30",2682,"Swiss Institute of Bioinformatics","SIB","maintains",403,"GlaxoSmithKline (United Kingdom)","United Kingdom","maintains",1414,"Minimum Information about a Molecular Interaction Causal Statement","MI2CAST","Systems Medicine| Systems Biology"
"32",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1741,"Macquarie University, Sydney, Australia","Macqu","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"33",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3112,"University of Oxford","Unive","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"34",2682,"Swiss Institute of Bioinformatics","SIB","maintains",195,"Beilstein-Institut, Frankfurt am Main, Germany","Beils","funds",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"35",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3058,"University of Gothenburg","Unive","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"36",2682,"Swiss Institute of Bioinformatics","SIB","maintains",573,"Complex Carbohydrate Research Center, University of Georgia, Athens, Georgia, United States","Compl","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"37",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2018,"National Institute of General Medical Sciences","Natio","funds",1599,"IntAct molecular interaction database","IntAct","Biology"
"38",2682,"Swiss Institute of Bioinformatics","SIB","maintains",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1599,"IntAct molecular interaction database","IntAct","Biology"
"40",2682,"Swiss Institute of Bioinformatics","SIB","maintains",278,"Biotechnology and Biological Sciences Research Council","Biote","funds",1599,"IntAct molecular interaction database","IntAct","Biology"
"41",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1970,"National Center for Research Resources, National Institutes of Health","Natio","funds",1599,"IntAct molecular interaction database","IntAct","Biology"
"43",2682,"Swiss Institute of Bioinformatics","SIB","maintains",839,"ELIXIR","ELIXI","associated_with",1639,"Rhea","Rhea","Biochemistry| Life Science"
"44",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2635,"State Secretariat for Education, Research and Innovation","State","funds",1639,"Rhea","Rhea","Biochemistry| Life Science"
"45",2682,"Swiss Institute of Bioinformatics","SIB","maintains",587,"Amos Bairoch - Lydie Lane's group, Swiss Institute of Bioinformatics","AmosB","maintains",1681,"neXtProt","neXtProt","Proteomics| Life Science"
"47",2682,"Swiss Institute of Bioinformatics","SIB","maintains",563,"Commission for Technology and Innovation (CTI), Bern, Switzerland","CTI","funds",1681,"neXtProt","neXtProt","Proteomics| Life Science"
"48",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3075,"Department of Ecology and Evolution, University of Lausanne","Depar","maintains",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"49",2682,"Swiss Institute of Bioinformatics","SIB","maintains",881,"Etat de Vaud, Lausanne, Switzerland","Etatd","funds",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"50",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2071,"National Science Foundation","Natio","funds",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"51",2682,"Swiss Institute of Bioinformatics","SIB","maintains",209,"BGEE administrators","BGEEa","maintains",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"53",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2839,"The Swiss Initiative in Systems Biology (SystemsX.ch), Zurich, Switzerland","SystemsX.ch","funds",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"54",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2684,"Swiss National Science Foundation","Swiss","funds",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"55",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2809,"The National Evolutionary Synthesis Center","TheNa","funds",1770,"Bgee DataBase for Gene Expression Evolution","Bgee","Life Science| Transcriptomics"
"56",2682,"Swiss Institute of Bioinformatics","SIB","maintains",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1853,"Integrated relational Enzyme database","IntEnz","Bioinformatics| Enzymology"
"57",2682,"Swiss Institute of Bioinformatics","SIB","maintains",920,"European Commission FP7","Europ","funds",1853,"Integrated relational Enzyme database","IntEnz","Bioinformatics| Enzymology"
"59",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1533,"International Union of Biochemistry and Molecular Biology","Inter","maintains",1853,"Integrated relational Enzyme database","IntEnz","Bioinformatics| Enzymology"
"60",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2196,"Novo Nordisk Foundation Center for Protein Research (CPR), Denmark","CPR","maintains",1875,"STRING","STRING","Life Science| Biology"
"61",2682,"Swiss Institute of Bioinformatics","SIB","maintains",941,"European Molecular Biology Laboratory","Europ","maintains",1875,"STRING","STRING","Life Science| Biology"
"62",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3155,"University of Zurich, Switzerland","Unive","funds",1875,"STRING","STRING","Life Science| Biology"
"63",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2196,"Novo Nordisk Foundation Center for Protein Research (CPR), Denmark","CPR","funds",1875,"STRING","STRING","Life Science| Biology"
"64",2682,"Swiss Institute of Bioinformatics","SIB","maintains",943,"European Molecular Biology Organization","Europ","funds",1875,"STRING","STRING","Life Science| Biology"
"65",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1045,"Foundation ProBioC, Heidelberg, Germany","Found","funds",1875,"STRING","STRING","Life Science| Biology"
"67",2682,"Swiss Institute of Bioinformatics","SIB","maintains",984,"Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark","Facul","funds",1875,"STRING","STRING","Life Science| Biology"
"68",2682,"Swiss Institute of Bioinformatics","SIB","maintains",941,"European Molecular Biology Laboratory","Europ","funds",1875,"STRING","STRING","Life Science| Biology"
"69",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3155,"University of Zurich, Switzerland","Unive","maintains",1875,"STRING","STRING","Life Science| Biology"
"70",2682,"Swiss Institute of Bioinformatics","SIB","maintains",333,"Federal Ministry of Education and Research","Feder","funds",1875,"STRING","STRING","Life Science| Biology"
"71",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2635,"State Secretariat for Education, Research and Innovation","State","funds",2059,"HAMAP database of microbial protein families","HAMAP","Life Science"
"72",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2684,"Swiss National Science Foundation","Swiss","funds",2059,"HAMAP database of microbial protein families","HAMAP","Life Science"
"73",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2045,"National Library of Medicine","Natio","funds",2059,"HAMAP database of microbial protein families","HAMAP","Life Science"
"75",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2035,"National Institutes of Health","Natio","funds",2059,"HAMAP database of microbial protein families","HAMAP","Life Science"
"76",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2684,"Swiss National Science Foundation","Swiss","funds",2060,"PROSITE","PROSITE","Biology"
"78",2682,"Swiss Institute of Bioinformatics","SIB","maintains",920,"European Commission FP7","Europ","funds",2060,"PROSITE","PROSITE","Biology"
"79",2682,"Swiss Institute of Bioinformatics","SIB","maintains",915,"European Commission","Europ","funds",2060,"PROSITE","PROSITE","Biology"
"80",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2635,"State Secretariat for Education, Research and Innovation","State","funds",2060,"PROSITE","PROSITE","Biology"
"83",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3155,"University of Zurich, Switzerland","Unive","maintains",2135,"arrayMap - Genomic Array Data for Cancer CNV Profiles","arrayMap","Genomics| Bioinformatics| Life Science| Biomedical Science"
"84",2682,"Swiss Institute of Bioinformatics","SIB","maintains",839,"ELIXIR","ELIXI","funds",2135,"arrayMap - Genomic Array Data for Cancer CNV Profiles","arrayMap","Genomics| Bioinformatics| Life Science| Biomedical Science"
"87",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2680,"Federal Statistical Office","Feder","funds",2179,"Eukaryotic Promoter Database","EPD","Life Science"
"88",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2684,"Swiss National Science Foundation","Swiss","funds",2179,"Eukaryotic Promoter Database","EPD","Life Science"
"89",2682,"Swiss Institute of Bioinformatics","SIB","maintains",284,"Biozentrum, University of Basel, Basel, Switzerland","Bioze","maintains",2249,"Model Archive","Model Archive","Structural Biology"
"90",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2035,"National Institutes of Health","Natio","funds",2249,"Model Archive","Model Archive","Structural Biology"
"93",2682,"Swiss Institute of Bioinformatics","SIB","funds",284,"Biozentrum, University of Basel, Basel, Switzerland","Bioze","maintains",2249,"Model Archive","Model Archive","Structural Biology"
"94",2682,"Swiss Institute of Bioinformatics","SIB","funds",2035,"National Institutes of Health","Natio","funds",2249,"Model Archive","Model Archive","Structural Biology"
"105",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2839,"The Swiss Initiative in Systems Biology (SystemsX.ch), Zurich, Switzerland","SystemsX.ch","funds",2281,"MetaNetX","MNXref","Cheminformatics| Biochemistry| Systems Biology"
"107",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2018,"National Institute of General Medical Sciences","Natio","funds",2382,"Continuously Automated Model Evaluation","CAMEO","Life Science"
"109",2682,"Swiss Institute of Bioinformatics","SIB","maintains",284,"Biozentrum, University of Basel, Basel, Switzerland","Bioze","maintains",2382,"Continuously Automated Model Evaluation","CAMEO","Life Science"
"110",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2684,"Swiss National Science Foundation","Swiss","funds",2398,"SwissRegulon","SwissRegulon","Life Science"
"113",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2383,"Public Health England","Publi","funds",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"114",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1103,"Genetica DNA Laboratories, Burglington, NC, USA","Genet","maintains",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"115",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2898,"UK Global Biological Standards Institute","UKGlo","maintains",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"116",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2898,"UK Global Biological Standards Institute","UKGlo","funds",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"117",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2372,"Promega France","Prome","funds",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"119",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2450,"Riken Resource Centre, Japan","Riken","maintains",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"120",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1589,"Japanese Collection of Research Bioresources Cell Bank (JCRB Cell Bank), Osaka, Japan","JCRB Cell Bank","maintains",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"121",2682,"Swiss Institute of Bioinformatics","SIB","maintains",392,"CellBank Australia, Westmead, NSW, Australia","CellB","maintains",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"122",2682,"Swiss Institute of Bioinformatics","SIB","maintains",130,"ATCC Standards Development Organisation","ATCCS","maintains",2407,"ICLAC Database of Cross-Contaminated or Misidentified Cell Lines","IDoCoMCL","Life Science| Biomedical Science"
"123",2682,"Swiss Institute of Bioinformatics","SIB","maintains",3058,"University of Gothenburg","Unive","maintains",2552,"UniCarb-DB","UniCarb-DB","Health Science| Glycomics| Biomedical Science"
"125",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2591,"Soka University, Tokyo, Japan","SokaU","maintains",2552,"UniCarb-DB","UniCarb-DB","Health Science| Glycomics| Biomedical Science"
"126",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1741,"Macquarie University, Sydney, Australia","Macqu","maintains",2552,"UniCarb-DB","UniCarb-DB","Health Science| Glycomics| Biomedical Science"
"127",2682,"Swiss Institute of Bioinformatics","SIB","maintains",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"128",2682,"Swiss Institute of Bioinformatics","SIB","maintains",840,"ELIXIR Czech Republic","ELIXI","funds",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"129",2682,"Swiss Institute of Bioinformatics","SIB","maintains",278,"Biotechnology and Biological Sciences Research Council","Biote","funds",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"130",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1438,"Institute of Structural and Molecular Biology, University College London, London, UK","Insti","maintains",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"132",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1912,"Multimodal and Functional Imaging Laboratory, Central European Institute of Technology (CEITEC), Brno, Czech Republic","CEITEC","maintains",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"133",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2035,"National Institutes of Health","Natio","funds",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"134",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2267,"Chinese Governement Scholarship","Chine","funds",2679,"Complex Portal","CP","Functional Genomics| Structural Biology| Proteomics| Systems Biology"
"136",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2520,"Science Foundation Ireland","Scien","maintains",122,"CLUSTAL-W Alignment Format","CLAF","Bioinformatics| Biology"
"137",2682,"Swiss Institute of Bioinformatics","SIB","maintains",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",122,"CLUSTAL-W Alignment Format","CLAF","Bioinformatics| Biology"
"139",2682,"Swiss Institute of Bioinformatics","SIB","maintains",608,"Conway Institute of Biomolecular and Biomedical Research, University College Dublin, Belfield, Ireland","Conwa","maintains",122,"CLUSTAL-W Alignment Format","CLAF","Bioinformatics| Biology"
"140",2682,"Swiss Institute of Bioinformatics","SIB","maintains",920,"European Commission FP7","Europ","funds",122,"CLUSTAL-W Alignment Format","CLAF","Bioinformatics| Biology"
"141",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2916,"UniProt Consortium","UniPr","maintains",202,"Uniprot Core Ontology","core","Life Science"
"144",2682,"Swiss Institute of Bioinformatics","SIB","maintains",209,"BGEE administrators","BGEEa","maintains",1028,"verteberate Homologous Organ Groups","vHOG","Anatomy| Developmental Biology| Life Science"
"147",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"148",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2684,"Swiss National Science Foundation","Swiss","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"149",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"150",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2712,"TDWG Consortium","TDWGC","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"152",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"153",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1325,"India Alliance DBT Wellcome","India","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"154",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1812,"Medical Research Council","Medic","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"155",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1908,"MS Society","MSSoc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"156",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",3259,"Worldwide Cancer Research","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"157",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"158",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"159",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",368,"Cancer Research UK Manchester Institute","Cance","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"160",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2766,"The Dunhill Medical Trust","TheDu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"161",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2727,"Telethon Foundation","Telet","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"162",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",287,"Blood Cancer UK","Blood","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"163",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",503,"Chief Scientist Office","Chief","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"164",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1899,"Motor Neuron Disease Association","Motor","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"165",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2373,"Prostate Cancer UK","Prost","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"166",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",154,"Austrian Science Fund (FWF), Austria","FWF","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"167",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",21,"Action on Hearing Loss","Actio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"168",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2741,"The Academy of Medical Sciences","TheAc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"169",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2290,"Parkinson's Disease UK","Parki","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"170",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",307,"Breast Cancer Now","Breas","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"171",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",115,"Arthritis Research UK","Arthr","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"172",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1975,"National Centre for the Replacement, Refinement and Reduction of Animals in Research (NC3Rs), London, UK","NC3Rs","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"173",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",3252,"World Health Organization","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"174",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2003,"National Institute for Health Research","Natio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"175",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1924,"Myrovlytis Trust","Myrov","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"176",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",757,"Diabetes UK","Diabe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"177",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2747,"The British Heart Foundation","TheBr","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"178",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2772,"The European Research Council","TheEu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"179",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",67,"Alzheimers Society","Alzhe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"180",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",2854,"The Wellcome Trust","TheWe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"181",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",278,"Biotechnology and Biological Sciences Research Council","Biote","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"182",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1752,"Marie Curie","Marie","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"183",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"184",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",3378,"Plazi","Plazi","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
