"","org_id.x","org_name.x","org_abbr.x","relation.x","org_id.y","org_name.y","org_abbr.y","relation.y","fr_id","fr_name","fr_abbr","fr_subjects"
"19",3132,"University of Tartu, Estonia","TU","collaborates_on",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"20",3132,"University of Tartu, Estonia","TU","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"21",3132,"University of Tartu, Estonia","TU","collaborates_on",3385,"Stichting TDWG Europe","TDWG","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"2",3058,"University of Gothenburg","Unive","maintains",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2552,"UniCarb-DB","UniCarb-DB","Health Science| Glycomics| Biomedical Science"
"31",3058,"University of Gothenburg","Unive","maintains",2591,"Soka University, Tokyo, Japan","SokaU","maintains",2552,"UniCarb-DB","UniCarb-DB","Health Science| Glycomics| Biomedical Science"
"41",3058,"University of Gothenburg","Unive","maintains",1741,"Macquarie University, Sydney, Australia","Macqu","maintains",2552,"UniCarb-DB","UniCarb-DB","Health Science| Glycomics| Biomedical Science"
"22",3058,"University of Gothenburg","Unive","collaborates_on",3132,"University of Tartu, Estonia","TU","maintains",2110,"UNITE","UNIT","Metagenomics| Genomics| Bioinformatics| Taxonomy| Ecology| Biodiversity"
"111",3058,"University of Gothenburg","Unive","maintains",1626,"Karolinska Institutet, Stockholm, Sweden","Karol","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"23",3058,"University of Gothenburg","Unive","maintains",3159,"Uppsala University, Sweden","Uppsa","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"32",3058,"University of Gothenburg","Unive","maintains",1733,"Lund University,  Lund, Sweden","LundU","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"42",3058,"University of Gothenburg","Unive","maintains",2905,"Umeå University, Umeå, Sweden","UmeåU","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"51",3058,"University of Gothenburg","Unive","maintains",2674,"Swedish National Data Service","Swedi","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"61",3058,"University of Gothenburg","Unive","maintains",2645,"Stockholm University, Sweden","Stock","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"81",3058,"University of Gothenburg","Unive","maintains",2675,"Swedish Research Council, Sweden","Swedi","funds",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"91",3058,"University of Gothenburg","Unive","maintains",491,"Chalmers University of Technology, Gothenburg, Sweden","Chalm","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"101",3058,"University of Gothenburg","Unive","maintains",2676,"Swedish University of Agricultural Sciences","Swedi","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"112",3058,"University of Gothenburg","Unive","maintains",1651,"KTH Royal Institute of Technology, Stockholm, Sweden","KTHRo","maintains",2509,"Swedish National Data Service","SND","Humanities| Social Science| Health Science| Life Science| Social and Behavioural Science| Biomedical Science"
"113",3058,"University of Gothenburg","Unive","maintains",2682,"Swiss Institute of Bioinformatics","SIB","maintains",2815,"UniCarb-DR","UniCarb-DR","Glycomics| Biomedical Science"
"24",3058,"University of Gothenburg","Unive","maintains",1741,"Macquarie University, Sydney, Australia","Macqu","maintains",2815,"UniCarb-DR","UniCarb-DR","Glycomics| Biomedical Science"
"43",3058,"University of Gothenburg","Unive","maintains",2591,"Soka University, Tokyo, Japan","SokaU","maintains",2815,"UniCarb-DR","UniCarb-DR","Glycomics| Biomedical Science"
"114",3058,"University of Gothenburg","Unive","maintains",2682,"Swiss Institute of Bioinformatics","SIB","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"25",3058,"University of Gothenburg","Unive","maintains",1741,"Macquarie University, Sydney, Australia","Macqu","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"34",3058,"University of Gothenburg","Unive","maintains",3112,"University of Oxford","Unive","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"44",3058,"University of Gothenburg","Unive","maintains",195,"Beilstein-Institut, Frankfurt am Main, Germany","Beils","funds",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"62",3058,"University of Gothenburg","Unive","maintains",573,"Complex Carbohydrate Research Center, University of Georgia, Athens, Georgia, United States","Compl","maintains",1433,"Minimum Information Required for A Glycomics Experiment -  Sample Preparation","MIRAGE - Sample Preparation","Life Science| Glycomics"
"26",3502,"University of Tartu Natural History Museum","Unive","funds",3504,"Estonian Museum of Natural History","Eston","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"35",3502,"University of Tartu Natural History Museum","Unive","funds",3503,"EU BON","EUBON","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"45",3502,"University of Tartu Natural History Museum","Unive","funds",647,"DataCite","DataC","associated_with",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"53",3502,"University of Tartu Natural History Museum","Unive","funds",3132,"University of Tartu, Estonia","TU","maintains",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"116",3504,"Estonian Museum of Natural History","Eston","funds",3502,"University of Tartu Natural History Museum","Unive","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"36",3504,"Estonian Museum of Natural History","Eston","funds",3503,"EU BON","EUBON","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"46",3504,"Estonian Museum of Natural History","Eston","funds",647,"DataCite","DataC","associated_with",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"54",3504,"Estonian Museum of Natural History","Eston","funds",3132,"University of Tartu, Estonia","TU","maintains",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"117",3503,"EU BON","EUBON","funds",3502,"University of Tartu Natural History Museum","Unive","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"28",3503,"EU BON","EUBON","funds",3504,"Estonian Museum of Natural History","Eston","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"47",3503,"EU BON","EUBON","funds",647,"DataCite","DataC","associated_with",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"55",3503,"EU BON","EUBON","funds",3132,"University of Tartu, Estonia","TU","maintains",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"29",647,"DataCite","DataC","maintains",620,"CrossRef, Lynnfield, MA, USA","Cross","maintains",3039,"Research Organization Registry","ROR","Data Management"
"38",647,"DataCite","DataC","maintains",340,"California Digital Library (CDL), University of California, Oakland, CA, USA","CDL","maintains",3039,"Research Organization Registry","ROR","Data Management"
"119",647,"DataCite","DataC","maintains",749,"Deutsche Forschungsgemeinschaft","Deuts","funds",2877,"re3data","re3data",""
"120",647,"DataCite","DataC","associated_with",3502,"University of Tartu Natural History Museum","Unive","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"211",647,"DataCite","DataC","associated_with",3504,"Estonian Museum of Natural History","Eston","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"39",647,"DataCite","DataC","associated_with",3503,"EU BON","EUBON","funds",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"56",647,"DataCite","DataC","associated_with",3132,"University of Tartu, Estonia","TU","maintains",3814,"PlutoF","PltF","Metagenomics| Genomics| Taxonomy| Ecology| Biodiversity"
"121",647,"DataCite","DataC","maintains",762,"Digital Science, London, UK","Digit","maintains",1843,"figshare","figshare","Data Management| Subject Agnostic| Data Visualization"
"212",647,"DataCite","DataC","maintains",531,"Clarivate Analytics, US","Clari","undefined",1843,"figshare","figshare","Data Management| Subject Agnostic| Data Visualization"
"310",647,"DataCite","DataC","maintains",2764,"The Digital Preservation Network","TheDi","undefined",1843,"figshare","figshare","Data Management| Subject Agnostic| Data Visualization"
"49",647,"DataCite","DataC","maintains",565,"Committee on Publication Ethics","Commi","undefined",1843,"figshare","figshare","Data Management| Subject Agnostic| Data Visualization"
"122",647,"DataCite","DataC","maintains",1948,"National Agricultural Library","Natio","maintains",2584,"Ag Data Commons","Ag Data Commons","Farming Systems Research| Agroecology| Soil Science| Botany| Economics| Environmental Science| Engineering Science| Genomics| Health Science| Data Management| Animal Husbandry| Entomology| Agricultural Engineering| Rural and Agricultural Sociology| Agronomy| Agriculture| Life Science| Nutritional Science| Jurisprudence| Physics| Biology| Hydrology| Data Visualization| Pathology"
"213",647,"DataCite","DataC","maintains",2932,"United States Department of Agriculture, Agricultural Research Service","Unite","maintains",2584,"Ag Data Commons","Ag Data Commons","Farming Systems Research| Agroecology| Soil Science| Botany| Economics| Environmental Science| Engineering Science| Genomics| Health Science| Data Management| Animal Husbandry| Entomology| Agricultural Engineering| Rural and Agricultural Sociology| Agronomy| Agriculture| Life Science| Nutritional Science| Jurisprudence| Physics| Biology| Hydrology| Data Visualization| Pathology"
"123",647,"DataCite","DataC","maintains",2254,"Open Data Institute","OpenD","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"214",647,"DataCite","DataC","maintains",1086,"Future of Research Communications and e-Scholarship (FORCE11), Ja Lolla, CA, USA","FORCE11","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"312",647,"DataCite","DataC","maintains",435,"Center for Open Science","Cente","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"410",647,"DataCite","DataC","maintains",2757,"The Committee on Data for Science and Technology (CODATA), Paris, France","CODATA","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"58",647,"DataCite","DataC","maintains",620,"CrossRef, Lynnfield, MA, USA","Cross","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"63",647,"DataCite","DataC","maintains",3249,"World Data System, International Council for Science","World","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"71",647,"DataCite","DataC","maintains",2426,"Research Data Alliance","Resea","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"82",647,"DataCite","DataC","maintains",2263,"Open Research and Contributor ID Initiative","OpenR","maintains",758,"DataCite Metadata Schema","DCMS","Subject Agnostic"
"215",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",1390,"Institute for Particle Physics Phenomenology, Durham University","Insti","maintains",2497,"High Energy Physics Data Repository","HEPData","Chemistry| Particles, Nuclei and Fields| Physics"
"313",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",2519,"Science and Technology Facilities Council","Scien","funds",2497,"High Energy Physics Data Repository","HEPData","Chemistry| Particles, Nuclei and Fields| Physics"
"125",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",2252,"OpenAIRE","OpenA","maintains",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"216",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","maintains",915,"European Commission","Europ","funds",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"59",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","funds",2252,"OpenAIRE","OpenA","maintains",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"64",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","funds",915,"European Commission","Europ","funds",2358,"Zenodo","Zenodo","Data Management| Subject Agnostic"
"127",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"218",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2684,"Swiss National Science Foundation","Swiss","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"316",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"413",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2712,"TDWG Consortium","TDWGC","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"511",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"74",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1325,"India Alliance DBT Wellcome","India","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"85",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1812,"Medical Research Council","Medic","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"93",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1908,"MS Society","MSSoc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"102",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3259,"Worldwide Cancer Research","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"1110",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"128",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"131",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",368,"Cancer Research UK Manchester Institute","Cance","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"141",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2766,"The Dunhill Medical Trust","TheDu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"151",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2727,"Telethon Foundation","Telet","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"161",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",287,"Blood Cancer UK","Blood","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"171",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",503,"Chief Scientist Office","Chief","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"181",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1899,"Motor Neuron Disease Association","Motor","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"191",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2373,"Prostate Cancer UK","Prost","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"201",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",154,"Austrian Science Fund (FWF), Austria","FWF","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"219",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",21,"Action on Hearing Loss","Actio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"221",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2741,"The Academy of Medical Sciences","TheAc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"231",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2290,"Parkinson's Disease UK","Parki","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"241",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",307,"Breast Cancer Now","Breas","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"251",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",115,"Arthritis Research UK","Arthr","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"261",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1975,"National Centre for the Replacement, Refinement and Reduction of Animals in Research (NC3Rs), London, UK","NC3Rs","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"271",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3252,"World Health Organization","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"281",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2003,"National Institute for Health Research","Natio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"291",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1924,"Myrovlytis Trust","Myrov","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"30",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",757,"Diabetes UK","Diabe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"317",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2747,"The British Heart Foundation","TheBr","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"321",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2772,"The European Research Council","TheEu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"331",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",67,"Alzheimers Society","Alzhe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"341",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2854,"The Wellcome Trust","TheWe","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"351",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",278,"Biotechnology and Biological Sciences Research Council","Biote","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"361",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1752,"Marie Curie","Marie","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"129",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",3441,"Arcadia","Arcad","funds",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"220",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",3378,"Plazi","Plazi","maintains",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"414",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","associated_with",2305,"Pensoft Publishers","Pensoft","collaborates_on",3817,"Biodiversity Literature Repository ","BioLitRepo","Taxonomy| Phylogeny| Biodiversity"
"222",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3378,"Plazi","Plazi","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"319",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2305,"Pensoft Publishers","Pensoft","maintains",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"415",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2094,"Naturalis Biodiversity Center","Naturalis","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"512",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"67",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",3132,"University of Tartu, Estonia","TU","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
"75",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",3776,"Biodiversity Community Integrated Knowledge Library","BiCIKL","Knowledge and Information Systems| Metagenomics| Genomics| Bioinformatics| Taxonomy| Biodiversity| Natural Science| Phylogenomics| Life Science| Natural History"
